2020-02-23 16:00:10,1231609703031021568,Something spicy is coming but youre gonna have to wait,28,181
2020-02-21 19:00:05,1230930207474933761,Bet you cant reply wings to this tweet 10 times in a row without being interrupted,79,757
2020-02-20 21:30:12,1230605597248249861,We dont know who needs to hear thisbut no one else has the range,84,515
2020-02-18 17:30:04,1229820391528574982,Bone apple teeth,57,406
