2020-02-23 21:00:19,1231685239157805057,Pizza for dinner Love to see it,57,441
2020-02-22 23:15:03,1231356758548996102,Raise your hand if youre going to order pizza this weekend Dont be shy,51,580
2020-02-19 21:00:21,1230235695802916865,PIZZA PRO TIP Want faster Prepay online and use Dominos Pie Pass to bypass the pickup line when you carry out,19,143
2020-02-17 16:01:41,1229435759880495111,Monday mooooooooooooooooooooood,57,385
