2020-03-07 19:00:00,1236366005422764035,Livin it up this weekend,45,313
2020-03-06 18:51:00,1236001349801611264,Bring home the ham and bacon,29,255
2020-03-05 20:35:38,1235665294007427074,Your friend ordering pizza What do you want on itYou Pppineapple,99,655
2020-03-04 18:00:01,1235263744709496832,Celebrating the fact that were halfway to the weekend with this beaut,35,262
2020-03-03 18:04:00,1234902358355668992,What did the pepperoni say to the cheeseSlice to meat youBa dum tissssssss,51,369
2020-03-03 01:19:00,1234649441614696448,Is your watering yet,62,424
2020-03-02 20:50:14,1234581806437060609,Blushing over here like,0,13
