time;id;text;sentiment
2020-03-22 15:29:11;1241748768854343680;RT @HarlemMC: Dominos is hiring 10,000 workers to meet increased delivery demand. Please RT for people whose hours have been reduced or job…;0
2020-03-22 15:29:04;1241748739225718784;RT @HarlemMC: Dominos is hiring 10,000 workers to meet increased delivery demand. Please RT for people whose hours have been reduced or job…;0
2020-03-22 15:28:52;1241748689892380672;@JamesTCobbler See @RoyalMail this is how you do it, that’s the right way to treat you’re employees that are actual… https://t.co/ZN30gv6bap;1
2020-03-22 15:28:51;1241748683470909440;RT @HarlemMC: Dominos is hiring 10,000 workers to meet increased delivery demand. Please RT for people whose hours have been reduced or job…;0
2020-03-22 15:28:49;1241748673643433986;RT @HarlemMC: Dominos is hiring 10,000 workers to meet increased delivery demand. Please RT for people whose hours have been reduced or job…;0
2020-03-22 15:28:48;1241748672347394050;"RT @pooja_sinhaa: Ordered a Pizza from Domino's. When the delivery boy came, I casually asked him why he didn't take a leave.

He said- Sin…";-1
2020-03-22 15:28:47;1241748666089705474;RT @HarlemMC: Dominos is hiring 10,000 workers to meet increased delivery demand. Please RT for people whose hours have been reduced or job…;0
2020-03-22 15:28:45;1241748660620230660;Staying strong with my new years resolution of no @dominos this year, but this quarantine is making it very, very difficult.;-1
2020-03-22 15:28:44;1241748652663672833;RT @HarlemMC: Dominos is hiring 10,000 workers to meet increased delivery demand. Please RT for people whose hours have been reduced or job…;0
2020-03-22 15:28:41;1241748643549532161;RT @HarlemMC: Dominos is hiring 10,000 workers to meet increased delivery demand. Please RT for people whose hours have been reduced or job…;0
2020-03-22 15:28:41;1241748641863340032;"@MikeStucka @cbirch15 That’s just beginning.
2/3 of those restaurant people losing their jobs.
People in a number o… https://t.co/j2vOvXD1la";0
2020-03-22 15:28:39;1241748633479000064;RT @HarlemMC: Dominos is hiring 10,000 workers to meet increased delivery demand. Please RT for people whose hours have been reduced or job…;0
2020-03-22 15:28:35;1241748616370364421;RT @HarlemMC: Dominos is hiring 10,000 workers to meet increased delivery demand. Please RT for people whose hours have been reduced or job…;0
2020-03-22 15:28:35;1241748616294752258;RT @FastFoodMaven: Hiring alert: While many chains and indie restaurants are being forced to layoff workers, @dominos is looking to hire 10…;1
2020-03-22 15:28:32;1241748604668317699;RT @HarlemMC: Dominos is hiring 10,000 workers to meet increased delivery demand. Please RT for people whose hours have been reduced or job…;0
2020-03-22 15:28:30;1241748593876193281;RT @HarlemMC: Dominos is hiring 10,000 workers to meet increased delivery demand. Please RT for people whose hours have been reduced or job…;0
2020-03-22 15:28:29;1241748590600556544;RT @HarlemMC: Dominos is hiring 10,000 workers to meet increased delivery demand. Please RT for people whose hours have been reduced or job…;0
2020-03-22 15:28:28;1241748589547786240;RT @HarlemMC: Dominos is hiring 10,000 workers to meet increased delivery demand. Please RT for people whose hours have been reduced or job…;0
2020-03-22 15:28:27;1241748583084437506;RT @HarlemMC: Dominos is hiring 10,000 workers to meet increased delivery demand. Please RT for people whose hours have been reduced or job…;0
2020-03-22 15:28:17;1241748542961532929;RT @HarlemMC: Dominos is hiring 10,000 workers to meet increased delivery demand. Please RT for people whose hours have been reduced or job…;0
2020-03-22 15:28:09;1241748509792940033;"RT @pooja_sinhaa: Ordered a Pizza from Domino's. When the delivery boy came, I casually asked him why he didn't take a leave.

He said- Sin…";-1
2020-03-22 15:28:04;1241748487143936004;RT @nexuslinkusa: 5 LUCKY WINNERS: We wanted to help relieve some of this #coronavirus stress, with a Social Distancing Care Package Gift C…;1
2020-03-22 15:27:57;1241748458156900354;@dominos My local dominos refused to honor the 50% off when I ordered online and had to pickup in person (no option… https://t.co/HgbxdfkwTZ;0
2020-03-22 15:27:45;1241748407603126272;RT @HarlemMC: Dominos is hiring 10,000 workers to meet increased delivery demand. Please RT for people whose hours have been reduced or job…;0
2020-03-22 15:27:44;1241748403052261378;RT @HarlemMC: Dominos is hiring 10,000 workers to meet increased delivery demand. Please RT for people whose hours have been reduced or job…;0
2020-03-22 15:27:44;1241748402817437696;RT @HarlemMC: Dominos is hiring 10,000 workers to meet increased delivery demand. Please RT for people whose hours have been reduced or job…;0
2020-03-22 15:27:38;1241748376703709186;RT @HarlemMC: Dominos is hiring 10,000 workers to meet increased delivery demand. Please RT for people whose hours have been reduced or job…;0
2020-03-22 15:27:35;1241748363739095040;RT @HarlemMC: Dominos is hiring 10,000 workers to meet increased delivery demand. Please RT for people whose hours have been reduced or job…;0
