2020-02-15 15:30:03,1228703024933212161,Us on Singles Awareness DayWe still eatin good tho,63,350
2020-02-14 15:00:11,1228333118974767105,Spend Valentines Day with your one true love,79,406
2020-02-13 20:00:05,1228046204916969477,The grind never stops,29,257
2020-02-10 16:00:24,1226898720417075200,Pop it like its hot Cause it is Mozzarella Poppers Pizza is here,61,291
2020-02-09 16:59:49,1226551287921217539,Its NationalPizzaDay and theres only one way to celebrateby discovering your Pizza Truth with our new IG storie,50,228
